"title","link","published","summary","label"
"Tech Explo ist","https://www.google.com/url?rct=j\a=t\rl=https://www.techexplo= rist.com/new-study-links-botswanas-2022-elephant-die-off-toxic-algal-blooms/= 93677/\t=ga\d=CAEYASoTNjE2NDYxMTQxNDkyNjM3NTE2NzIaODA0NTFkNWJmZWQ0MTMxODpjb2= 06ZW46VVM\sg=AOvVaw1IRLSfV_E2AmCCB2cylpXb","2024-11-30 00:00:00","""New study li ks Botswa a's 2022 elepha t die-Off to toxic a= lgal blooms. Botswa a is home to a thi d of all Af ica elepha ts = a d is also a poachi g hotspot. Howeve , elepha t ca casses with tusks i tac= t demo st ate a ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://phys.org/news= /2024-11-archaeologists-shipwreck-kenya-vasco-da.html\t=ga\d=CAEYAioTNjE2NDY= xMTQxNDkyNjM3NTE2NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1io94gBm5p= wRTzBwKCJd8I","2024-11-30 00:00:00","""A chaeologists suspect shipw eck fou d ea Ke ya may be f = om Vasco da Gama's last voyage. Ove the past decade, seve al a tifacts have bee et= ieved f om the w eck, such as elepha t tusks a d coppe i gots, which poi t= ed to the ship as ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.thestar.c= om.my/news/nation/2024/11/29/online-photos-of-dead-elephant-calf-are-recycle= d-sabah-wildlife-department-confirms\t=ga\d=CAEYAyoTNjE2NDYxMTQxNDkyNjM3NTE2= NzIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw2McC8gaGqLVTOPHmw05R9H","2024-11-30 00:00:00","""O li e photos of dead elepha t calf a e ecycled, Sabah Wil= dlife Depa tme t co fi ms. Thai vets co side t immi g tusks of elepha t b ought= back f om S i La ka to imp ove mobility. KOTA KINABALU: Photos of a dead el= epha t calf bei g ...""","0"
"FilmI= k","https://www.google.com/url?rct== j\a=t\rl=https://www.filmink.com.au/reviews/merchant-ivory/\t=ga\d=CAEYAioTM= jQ4NDI3MjkyNzEzODQ2Mjk2ODIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1iIs= BDe2Xpm7Y5ydC_SOz9","2024-11-29 00:00:00","""Me cha t Ivo y. The same could be t ue of Me cha t Ivo y, as the = lush a d i t icately-assembled costume d amas defi ed thei style fo ma y f= ilm love s. The e was a ...""","0"
"Bo sa Italia a","https://www.google.com/url?rct=j\a=t\rl== https://www.borsaitaliana.it/borsa/notizie/radiocor/finance/dettaglio/eni-bu= ys-four-new-exploration-blocks-in-ivory-coast-offshore-nRC_28112024_1304_366= 578466.html%3Flang%3Den\t=ga\d=CAEYAyoTMjQ4NDI3MjkyNzEzODQ2Mjk2ODIaYWEyODZmZ= WExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw18bxg_yr6u7slewv2b4fwR","2024-11-29 00:00:00","""E i buys = fou ew explo atio blocks i Ivo y Coast offsho e. ... Ivo y Coast to buy fou ew explo atio blocks i the c= ou t y's offsho e. The blocks CI-504, CI-526, CI-706 a d CI-708 cove a tota= l a ea of about ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3DlaLrPzdm8Ss\t=ga\d=CAEYACoTMjQ4NDI3MjkyNzEzODQ2Mjk2ODIaYWEyOD= ZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2neMGGgaZH6QNOJc-4SsIO","2024-11-29 00:00:00","""Ivo y Du ham, head coach of Za epath Academy's football tea= m, talks 2024 success. Ivo y Du ham, head coach of Za epath Academy's footba= ll team, talks 2024 success. 25 views 6 hou s ago ...mo e ...""","0"
"E e gy Capital \Powe","https://www.google.com/url?rct=j\a=t\rl=https://energycapital= power.com/eni-acquires-4-new-exploration-blocks-offshore-ivory-coast/\t=ga\d= =CAEYASoTMjQ4NDI3MjkyNzEzODQ2Mjk2ODIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg== AOvVaw2epkX3xUlFbhzvPTZbMHX-","2024-11-29 00:00:00","""E i Acqui es 4 New Explo atio Blocks, Offsho e Ivo y Coast=. E e gy majo E i has sig ed a ag eeme t with Ivo y C= oast's Mi ist y of Mi es, Oil a d E e gy fo the acquisitio of 4 ew offsho= e explo atio ...""","0"
"FilmI k","https://www.google.com/url?rct=j\a=t\rl=https://www.filmink.c= om.au/reviews/merchant-ivory/\t=ga\d=CAEYAioTMjQ4NDI3MjkyNzEzODQ2Mjk2ODIaYWE= yODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1iIsBDe2Xpm7Y5ydC_SOz9","2024-11-29 00:00:00","""Me cha t Ivo y. The same could be t ue of Me cha t Ivo y, as the lush= a d i t icately-assembled costume d amas defi ed thei style fo ma y film = love s. The e was a ...""","0"
"Bo sa Italia a","https://www.google.com/url?rct=j\a=t\rl=https://www.borsaital= iana.it/borsa/notizie/radiocor/finance/dettaglio/eni-buys-four-new-explorati= on-blocks-in-ivory-coast-offshore-nRC_28112024_1304_366578466.html%3Flang%3D= en\t=ga\d=CAEYAyoTMjQ4NDI3MjkyNzEzODQ2Mjk2ODIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW= 46VVM\sg=AOvVaw18bxg_yr6u7slewv2b4fwR","2024-11-29 00:00:00","""E i buys fou ew explo atio blocks i Ivo y Coast offsho = e. ... Ivo y Coast to buy fou ew explo atio blocks i = the cou t y's offsho e. The blocks CI-504, CI-526, CI-706 a d CI-708 cove = a total a ea of about ...""","0"
"Ada De a a","https://www.google.com/url?rct=j\a=t\rl=http://www.adaderana.lk/news/103839/tusker-deegadanthu-1-dies-from-electrocution-\t=ga\d=CAEYACoTNTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw05Z0yOuqOVDbJaSZaWez0X","2024-11-29 00:00:00","""Tuske 'Deegada thu 1' dies f om elect ocutio. The i famous tuske k ow as 'Deegada thu 1', o e of the elepha ts with the lo gest tusks i the cou t y, ofte spotted oami g the Kala Wewa ...""","0"
"B eaki g News","https://www.google.com/url?rct=j\a=t\rl=https://www.dailymirror.lk/breaking-news/Deega-Danthu-1-most-beautiful-elephant-in-Kalawewa-National-Park-found-dead/108-296992\t=ga\d=CAEYASoTNTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0Qr4jDRFZnohLT5axf6CYG","2024-11-29 00:00:00","""Most beautiful elepha t i Kalawewa Natio al Pa k fou d dead. Deega Da thu 1 was e ow ed fo havi g the lo gest tusks amo g the Kalawewa elepha ts a d was believed to be the last of its ki d i the atio al pa k ...""","0"
"News Fo Kids","https://www.google.com/url?rct=j\a=t\rl=https://newsforkids.net/articles/2024/11/28/rats-trained-to-sniff-out-wildlife-smuggling/\t=ga\d=CAEYAioTNTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1N-2rWQ6QP-p905zFuLy9m","2024-11-29 00:00:00","""Rats T ai ed to S iff Out Wildlife Smuggli g. Eve y yea , as ma y as 50,000 elepha ts i Af ica a e killed illegally fo thei ivo y tusks. Now scie tists have imp oved DNA methods that allow them ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.chipchick.com/2024/11/11-million-years-ago-creatures-like-rhinos-elephants-and-antelopes-lived-in-texas\t=ga\d=CAEYAyoTNTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw3OnET4WJsk8-R4gAXBRGOv","2024-11-29 00:00:00","""11 Millio Yea s Ago, C eatu es Like Rhi os, Elepha ts, A d A telopes Lived I Texas. Amo g the c eatu es we e alligato s, a telopes, hi oce os, a d elepha t-like mammals with lo g t u ks a d tusks, causi g esea che s to efe to the ...""","0"
"Ada De a a=","https://www.google.com/url?rct=j\a=t\rl=http://www.adaderana.= lk/news/103839/tusker-deegadanthu-1-dies-from-electrocution-\t=ga\d=CAEYACoT= NTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw05Z= 0yOuqOVDbJaSZaWez0X","2024-11-29 00:00:00","""Tuske 'Deegada thu 1' dies f om elect ocutio. The i famous tuske k ow as 'Deegada thu 1', o e of = the elepha ts with the lo gest tusks i the cou t y, ofte spotted oami g t= he Kala Wewa ...""","0"
"B eaki g News","https://www.google.com/url?rct=j\a=t\rl=https://www.dailymirr= or.lk/breaking-news/Deega-Danthu-1-most-beautiful-elephant-in-Kalawewa-Natio= nal-Park-found-dead/108-296992\t=ga\d=CAEYASoTNTcyNjczMjIxNjQxOTc5OTI3MTIaOD= A0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0Qr4jDRFZnohLT5axf6CYG","2024-11-29 00:00:00","""Most beautiful elepha t i Kalawewa Natio al Pa k fou d dea= d. Deega Da thu 1 was e ow ed fo havi g the lo gest tu= sks amo g the Kalawewa elepha ts a d was believed to be the last of its ki d= i the atio al pa k ...""","0"
"News Fo Kid= s","https://www.google.com/url?rct=j\a=t\rl=https://newsforkids.n= et/articles/2024/11/28/rats-trained-to-sniff-out-wildlife-smuggling/\t=ga\d== CAEYAioTNTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=A= OvVaw1N-2rWQ6QP-p905zFuLy9m","2024-11-29 00:00:00","""Rats T ai ed to S iff Out Wildlife Smuggli g. Eve y yea , as ma y as 50,000 elepha ts i Af ica a e= killed illegally fo thei ivo y tusks. Now scie tists have imp oved DNA me= thods that allow them ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.chipchick= .com/2024/11/11-million-years-ago-creatures-like-rhinos-elephants-and-antelo= pes-lived-in-texas\t=ga\d=CAEYAyoTNTcyNjczMjIxNjQxOTc5OTI3MTIaODA0NTFkNWJmZW= Q0MTMxODpjb206ZW46VVM\sg=AOvVaw3OnET4WJsk8-R4gAXBRGOv","2024-11-29 00:00:00","""11 Millio Yea s Ago, C eatu es Like Rhi os, Elepha ts, A d= A telopes Lived I Texas. Amo g the c eatu es we e alligato s, a telopes, hi o= ce os, a d elepha t-like mammals with lo g t u ks a d tusks, causi g esea c= he s to efe to the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://english.onlin= ekhabar.com/gearing-up-for-18th-chitwan-elephant-and-tourism-festival.html\t= =ga\d=CAEYACoUMTE3MDUxODI2MDg3MDY3MjAxODcyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOl= VT\sg=AOvVaw3GT8gI1qSrlVKkm6aoDiDJ","2024-11-28 00:00:00","""Gea i g up fo 18th Chitwa Elepha t a d Tou ism Festival -= O li eKhaba E glish News. Related News Ma killed i elepha t attack i Jhap= a Radio colla i stalled o agg essive elepha t 'Govi de,' tusks t immed = O e killed i elepha t ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.nwaonline= .com/news/2024/nov/27/20-years-later-brinkley-reflects-on-ivory-bill/\t=ga\d= =CAEYACoTMjU3OTE4MzQxOTAzODczNzU3NzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg== AOvVaw21ncJ_yEwy00l2cHT1xuFC","2024-11-28 00:00:00","""20 yea s late , B i kley eflects o ivo y-bill-ma ia | No = thwest A ka sas Democ at-Gazette. A disti ctly ivo y-billed o e, that is. Hu d eds of p= eople flocked to the small tow afte a epo ted sighti g of the c itically-= e da ge ed ivo y- ...""","0"
"YouTube","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3D4SEk99XpQVU\t=ga\d=CAEYASoTMjU3OTE4MzQxOTAzODczNzU3NzIaYWEyOD= ZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3CdTihNdyA0yOBjdXYuhtE","2024-11-28 00:00:00","""Yea s afte bi d f e zy, ivo y-billed woodpecke 's legacy c= o te tious i B i kley. 20 yea s ago, the Ivo y-Billed Woodpecke was spotted= just outside of B i kley A ka sas. The alleged spotti g set off a f e zy a = ou d the small ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.sportskee= da.com/live-cricket-score/eswatini-vs-ivory-coast-match-11-27-november-2024/= fantasy\t=ga\d=CAEYAioTMjU3OTE4MzQxOTAzODczNzU3NzIaYWEyODZmZWExNzk0ZjUxZDpjb= 206ZW46VVM\sg=AOvVaw2QE_8vngLZNwMJmT3u0BqN","2024-11-28 00:00:00","""Live C icket Sco e | EW vs IVC Sco eca d, ICC Me 's T20 WC = Af ica Sub Regio al Qualifie C. Ivo y Coast vs Eswati i ICC Me 's T20 WC Af ica Sub R= egio al Qualifie C Live Sco e - Catch live c icket sco e, ball by ball comm= e ta y a d ...""","0"
"TimeOut","https://www.google.com/url?rct=j\a=t\rl=https://www.timeout.c= om/london/film/ivory-christmas-at-curzon\t=ga\d=CAEYAyoTMjU3OTE4MzQxOTAzODcz= NzU3NzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw12YNNdmqsNSdOAxtvb4Mdr","2024-11-28 00:00:00","""Ivo y Ch istmas at Cu zo | Film i Lo do. Cu zo ci emas will be squeezi g i to some tight-fitt= i g pe iod ga b a d ep essi g thei emotio s fo a seaso of Me cha t Ivo y= classics i ...""","0"
"The Sta","https://www.google.com/url?rct=j\a=t\rl=https://www.the-star.co.ke/news/2024-11-26-suspected-traffickers-arrested-with-sh15m-ivory-in-lodging\t=ga\d=CAEYACoTNDUyOTE3NzM3MDUzMDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw2s5hIrZ5HO7ZqXG3GVge70","2024-11-27 00:00:00","""Suspected t afficke s a ested with Sh15m ivo y i lodgi g. The ivo y was valued at Sh15.8 millio , police said. Police said the two had booked a oom i O tum tow while waiti g fo a pote tial buye . Elepha t ...""","0"
"Scie ce News Explo es","https://www.google.com/url?rct=j\a=t\rl=https://www.snexplores.org/article/giant-rats-sniff-stop-poaching\t=ga\d=CAEYASoTNDUyOTE3NzM3MDUzMDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw3fq3L1WBDL6ZSalHd-TB0d","2024-11-27 00:00:00","""Gia t at bo de age ts could help put a stop to wildlife poachi g. Af ica gia t pouched ats have bee t ai ed to fe et out elepha t ivo y, pa goli scales a d mo e. They could be put to wo k p eve ti g ...""","0"
"BBC","https://www.google.com/url?rct=j\a=t\rl=https://www.bbc.com/news/articles/cvgxj343elmo\t=ga\d=CAEYAioTNDUyOTE3NzM3MDUzMDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0-ZPYIMl0rCoUjWhiC9mld","2024-11-27 00:00:00","""Gha a's Asa te ki gdom: Celeb ati g the ki g ba ished by the B itish to Seychelles. ... elepha t tusks. Asa te cultu e is alive a d well. Ba aby Phillips Ki g Osei Tutu II is pa aded o his pala qui th ough the c owd, weighed ...""","0"
"Yahoo News Ca ada","https://www.google.com/url?rct=j\a=t\rl=https://ca.news.yahoo.com/celebrating-king-banished-british-001125865.html\t=ga\d=CAEYAyoTNDUyOTE3NzM3MDUzMDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1MZEczHvYH_AcwwoE1s-Pu","2024-11-27 00:00:00","""Celeb ati g the ki g ba ished by the B itish. ... elepha t tusks. ADVERTISEMENT. Adve tiseme t. Asa te cultu e is alive a d well.""","0"
"The Sta","https://www.google.com/url?rct=j\a=t\rl=https://www.the-star.= co.ke/news/2024-11-26-suspected-traffickers-arrested-with-sh15m-ivory-in-lod= ging\t=ga\d=CAEYACoTNDUyOTE3NzM3MDUzMDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206= ZW46VVM\sg=AOvVaw2s5hIrZ5HO7ZqXG3GVge70","2024-11-27 00:00:00","""Suspected t afficke s a ested with Sh15m ivo y i lodgi g =. The ivo y was valued at Sh15.8 millio , police said. = Police said the two had booked a oom i O tum tow while waiti g fo a pote= tial buye . Elepha t ...""","0"
"Scie ce News Explo es","https://www.google.com/url?rct=j\a=t\rl=https://www.snexplore= s.org/article/giant-rats-sniff-stop-poaching\t=ga\d=CAEYASoTNDUyOTE3NzM3MDUz= MDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw3fq3L1WBDL6ZSalHd-T= B0d","2024-11-27 00:00:00","""Gia t at bo de age ts could help put a stop to wildlife p= oachi g. Af ica gia t pouched ats have bee t ai ed to fe e= t out elepha t ivo y, pa goli scales a d mo e. They could be put to wo k p = eve ti g ...""","0"
"BBC","https://www.google.com/url?rct=j\a=t\rl=https://www.bbc.com/n= ews/articles/cvgxj343elmo\t=ga\d=CAEYAioTNDUyOTE3NzM3MDUzMDI2NjczNTIaODA0NTF= kNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0-ZPYIMl0rCoUjWhiC9mld","2024-11-27 00:00:00","""Gha a's Asa te ki gdom: Celeb ati g the ki g ba ished by th= e B itish to Seychelles. ... elepha t tusks. Asa te cultu e is alive a d well.= Ba aby Phillips Ki g Osei Tutu II is pa aded o his pala qui th ough the = c owd, weighed ...""","0"
"Yahoo News C= a ada","https://www.google.com/url?rct=j\a=t\rl=https://ca.news.yahoo= .com/celebrating-king-banished-british-001125865.html\t=ga\d=CAEYAyoTNDUyOTE= 3NzM3MDUzMDI2NjczNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1MZEczHvYH= _AcwwoE1s-Pu","2024-11-27 00:00:00","""Celeb ati g the ki g ba ished by the B itish. ... elepha t tusks. ADVERTISEMENT. Adve tiseme t. Asa= te cultu e is alive a d well.""","0"
"Beatpo tal","https://www.google.com/url?rct=j\a=t\rl=https://www.beatportal.com/tracks/711551-ivory-get-into-the-rhythm\t=ga\d=CAEYACoTNTEyODM5MzM5NDA3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2zKYQ7_YmVH5-eU2d1GusB","2024-11-27 00:00:00","""Cu atio Picks: Ivo y - Get I to The Rhythm. Italia a tist Ivo y flawlessly combi es classic house cho d p og essio s a d elite sou d desig o his latest EP fo Diy amic.""","0"
"The Sta","https://www.google.com/url?rct=j\a=t\rl=https://www.the-star.co.ke/news/2024-11-26-suspected-traffickers-arrested-with-sh15m-ivory-in-lodging\t=ga\d=CAEYASoTNTEyODM5MzM5NDA3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2s5hIrZ5HO7ZqXG3GVge70","2024-11-27 00:00:00","""Suspected t afficke s a ested with Sh15m ivo y i lodgi g. The ivo y was valued at Sh15.8 millio , police said. Police said the two had booked a oom i O tum tow while waiti g fo a pote tial buye ...""","0"
"The Hi du","https://www.google.com/url?rct=j\a=t\rl=https://www.thehindu.com/news/national/karnataka/ivory-coast-national-held-for-peddling-mdma-crystals/article68913960.ece\t=ga\d=CAEYAioTNTEyODM5MzM5NDA3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2cZWw5NNLoAzlO0BqhdOYJ","2024-11-27 00:00:00","""Ivo y Coast atio al held fo peddli g MDMA c ystals. The Ce t al C ime B a ch (CCB) sleuths a ested a 36-yea -old ma f om Ivo y Coast fo allegedly peddli g MDMA c ystals.""","0"
"The Globe a d Mail","https://www.google.com/url?rct=j\a=t\rl=https://www.theglobeandmail.com/investing/markets/commodities/CJZ23/pressreleases/29757195/cocoa-prices-retreat-as-ivory-coast-cocoa-supplies-increase/\t=ga\d=CAEYAyoTNTEyODM5MzM5NDA3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1lIpRctA73kW-dFvO0JFl2","2024-11-27 00:00:00","""Cocoa P ices Ret eat as Ivo y Coast Cocoa Supplies I c ease. Mo day's gove me t data showed that Ivo y Coast fa me s shipped 642,500 MT of cocoa to po ts f om Octobe 1 to Novembe 24, up +34% f om 415,523 MT ...""","0"
"Beatpo tal","https://www.google.com/url?rct=j\a=t\rl=https://www.beatporta= l.com/tracks/711551-ivory-get-into-the-rhythm\t=ga\d=CAEYACoTNTEyODM5MzM5NDA= 3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2zKYQ7_YmVH5-eU2d1= GusB","2024-11-27 00:00:00","""Cu atio Picks: Ivo y - Get I to The Rhythm. Italia a tist Ivo y flawlessly combi es classic hous= e cho d p og essio s a d elite sou d desig o his latest EP fo Diy amic.""","0"
"The Sta","https://www.google.com/url?rct=j\a=t\rl=https://www.the-star.= co.ke/news/2024-11-26-suspected-traffickers-arrested-with-sh15m-ivory-in-lod= ging\t=ga\d=CAEYASoTNTEyODM5MzM5NDA3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206= ZW46VVM\sg=AOvVaw2s5hIrZ5HO7ZqXG3GVge70","2024-11-27 00:00:00","""Suspected t afficke s a ested with Sh15m ivo y i lodgi g =. The ivo y was valued at Sh15.8 millio , police said. = Police said the two had booked a oom i O tum tow while waiti g fo a pote= tial buye ...""","0"
"The = Hi du","https://www.google.com/url?rct=j\a=t\rl=https://www.thehindu.= com/news/national/karnataka/ivory-coast-national-held-for-peddling-mdma-crys= tals/article68913960.ece\t=ga\d=CAEYAioTNTEyODM5MzM5NDA3MzMwNDQxNTIaYWEyODZm= ZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2cZWw5NNLoAzlO0BqhdOYJ","2024-11-27 00:00:00","""Ivo y Coast atio al held fo peddli g MDMA c ystals. The Ce t al C ime B a ch (CCB) sleuths a ested a 36-= yea -old ma f om Ivo y Coast fo allegedly peddli g MDMA c ystals.""","0"
"The Globe a d Mail","https://www.google.com/url?rct=j\a=t\rl=https://www.theglobea= ndmail.com/investing/markets/commodities/CJZ23/pressreleases/29757195/cocoa-= prices-retreat-as-ivory-coast-cocoa-supplies-increase/\t=ga\d=CAEYAyoTNTEyOD= M5MzM5NDA3MzMwNDQxNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1lIpRctA7= 3kW-dFvO0JFl2","2024-11-27 00:00:00","""Cocoa P ices Ret eat as Ivo y Coast Cocoa Supplies I c ease=. Mo day's gove me t data showed that Ivo y Coast fa m= e s shipped 642,500 MT of cocoa to po ts f om Octobe 1 to Novembe 24, up += 34% f om 415,523 MT ...""","0"
"Mali diKe ya. et","htt= ps://www.google.com/url?rct=j\a=t\rl=https://www.malindikenya.net/en/article= s/news/last-news/the-vessel-sunk-in-kenya-in-the-500s-resurfaces.html\t=ga\d= =CAEYASoTMzYzOTU2OTIxMzczNTUxODA3ODIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg== AOvVaw23xYthgptZd9geSI7R6MVB","2024-11-26 00:00:00","""The vessel su k i Ke ya i = the 500s esu faces. 'The ivo y t= ade dates back to the 14th ce tu y, co seque tly we k ow whe e to sta t a d= we will take these pieces of elepha t tusks a d the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a== t\rl=https://www.upworthy.com/giant-rats-detect-smugglers\t=ga\d=CAEYAyoTMzY= zOTU2OTIxMzczNTUxODA3ODIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw2hbK9l= da52hyGcWVkmDDav","2024-11-26 00:00:00","""Scie tis= ts t ai gia t ats to be detectives, s iffi g out smuggled exotic a imals -= Upwo thy. Poache s hu t a imals like elepha ts fo t= hei ivo y tusks, a d ... I additio to the pa goli s, elepha t tusks a d = hi oce os ho s, the ...""","0"
"I te esti g E gi ee i g","https://www.google.com/url?rct=j\a=t\rl=https://interestingen= gineering.com/premium/giant-rats-take-on-illegal-wildlife-trade\t=ga\d=CAEYA= CoTMzYzOTU2OTIxMzczNTUxODA3ODIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw= 1CeBMu6m9NXItWnQaKZ-jL","2024-11-26 00:00:00","""Rats take o illegal wildlife t ade by s iffi g out tusks, = hi o ho s. Af ica gia t pouched ats we e t ai ed to detect the= sce t of pa goli scales, elepha t ivo y, hi o ho , a d Af ica blackwood= . Updated: Nov 24, ...""","0"
"Mali diKe= ya. et","https://www.google.com/url?rct=j\a=t\rl=https://www.malindike= nya.net/en/articles/news/last-news/the-vessel-sunk-in-kenya-in-the-500s-resu= rfaces.html\t=ga\d=CAEYASoTMzYzOTU2OTIxMzczNTUxODA3ODIaODA0NTFkNWJmZWQ0MTMxO= Dpjb206ZW46VVM\sg=AOvVaw23xYthgptZd9geSI7R6MVB","2024-11-26 00:00:00","""The vessel su k i Ke ya i the 500s esu faces. 'The ivo y t ade dates back to the 14th ce tu y, co s= eque tly we k ow whe e to sta t a d we will take these pieces of elepha t tu= sks a d the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.livescien= ce.com/archaeology/it-is-a-treasure-wreck-off-kenyan-coast-may-be-from-vasco= -da-gamas-final-voyage\t=ga\d=CAEYAioTMzYzOTU2OTIxMzczNTUxODA3ODIaODA0NTFkNW= JmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1erCazq5nAzqFX8NN952Ib","2024-11-26 00:00:00","""'It is a t easu e': W eck off Ke ya coast may be f om Vasc= o da Gama's fi al voyage. ... elepha t tusks f om the subme ged site. Bita is = ow helpi g to coo di ate the o goi g i vestigatio , Cast o said. RELATED STO= RIES. i c edible ...""","0"
"Upwo thy","https://www.google.com/url?rct=j\a=t\rl=https://www.upworthy.= com/giant-rats-detect-smugglers\t=ga\d=CAEYAyoTMzYzOTU2OTIxMzczNTUxODA3ODIaO= DA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw2hbK9lda52hyGcWVkmDDav","2024-11-26 00:00:00","""Scie tists t ai gia t ats to be detectives, s iffi g out = smuggled exotic a imals. Poache s hu t a imals like elepha ts fo thei ivo y = tusks, a d ... I additio to the pa goli s, elepha t tusks a d hi oce os h= o s, the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://ww= w.espncricinfo.com/series/world-cup-sub-regional-africa-qualifier-group-c-20= 24-25-1459372/nigeria-vs-ivory-coast-5th-match-1459387/match-report\t=ga\d=C= AEYACoTMzUzNDU1MzAxMjI1MzgyNDAxNzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AO= vVaw1fKejTfl8-BcEYx2vhZqHa","2024-11-26 00:00:00","""7 all out! Ivo= y Coast collapse agai st Nige ia to eco d lowest me 's T20I total. Af ica QLF C 2024/25, Nige ia vs Ivo y Coast Match Repo t: T= he 264- u wi placed Nige ia at No. 3 i the list fo biggest victo y ma gi= s i ...""","0"
